id,name,neighbourhood_cleansed,latitude,longitude,price,security_deposit,cleaning_fee,extra_people,guests_included,property_type,room_type,accommodates,bathrooms,bedrooms,beds,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_location,availability_365,host_id,host_is_superhost,host_identity_verified,is_superhost
33587848,Excelente loft en Palermo Soho,Palermo,-34.58681,-58.43062,3319.0,19914.0,1991.0,1328.0,1,Loft,Entire home/apt,2,1.5,1.0,4.0,3,0.67,100.0,10.0,92,17406725,True,False,0.0
33589330,Una joya en el centro de Buenos Aires. A gem in BA,San Nicolas,-34.60406,-58.38833,1859.0,8297.0,1859.0,0.0,2,Apartment,Entire home/apt,3,1.0,1.0,2.0,13,1.05,98.0,10.0,153,1873036,True,False,0.0
33589589,Dormi  Compartido para 8 personas,San Nicolas,-34.60529,-58.37748,730.0,0.0,0.0,596.0,1,Hostel,Shared room,8,8.0,1.0,4.0,2,0.61,100.0,10.0,363,221873004,False,False,0.0
33590345,La iluminada,Flores,-34.63885,-58.45691,1726.0,,,0.0,1,Condominium,Shared room,1,2.0,1.0,1.0,0,0.0,,,0,202361734,False,False,0.0
33590597,Habitación quintuple - baño compartido,San Nicolas,-34.605,-58.37574,3651.0,,,0.0,1,Hostel,Private room,5,4.0,1.0,5.0,0,0.0,,,363,221873004,False,False,0.0
33591075,Milhouse Avenue Hab. Cuádruple con Baño Privado,Monserrat,-34.6096,-58.38378,6638.0,,,0.0,1,Hostel,Hotel room,4,1.0,1.0,4.0,1,0.13,100.0,10.0,334,251605509,False,False,0.0
33591750,"Palermo Hollywood apartamento Balcón, c/Piscina",Palermo,-34.57892,-58.42957,3053.0,6638.0,1659.0,0.0,2,Apartment,Entire home/apt,4,1.0,1.0,2.0,49,3.95,98.0,10.0,89,211658473,True,False,0.0
33591997,Habitación Triple Privada - baño compartido,San Nicolas,-34.60474,-58.37698,2257.0,,,0.0,1,Hostel,Private room,3,4.0,1.0,3.0,0,0.0,,,363,221873004,False,False,0.0
33592516,#BrandNew Studio ❤ Pool +Gym +Netflix [San Telmo],Constitucion,-34.62114,-58.37916,1925.0,0.0,1195.0,332.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0.48,80.0,8.0,134,12451283,False,False,0.0
33593143,Hermosa Habitación cálida y  confortable,Palermo,-34.5868,-58.43142,797.0,,,0.0,1,House,Shared room,1,1.0,1.0,1.0,2,0.16,100.0,10.0,364,253138157,False,False,0.0
33593516,Beautiful private room in quiet neighborhood.,Villa Urquiza,-34.57049,-58.49992,398.0,,,0.0,1,House,Private room,1,1.0,1.0,1.0,0,0.0,,,1,170844228,False,False,0.0
33597902,"Barrio tranquilo, pintoresco y muy acogedor¡¡",Villa Devoto,-34.59013,-58.511,664.0,0.0,370.0,300.0,2,Apartment,Private room,2,1.0,1.0,1.0,1,0.12,100.0,10.0,0,172895088,False,False,0.0
33599254,6H/B 8 HUESPEDES EN 2 APARTS MISMO EDIFICIO⭐⭐⭐⭐⭐,San Nicolas,-34.60378,-58.37913,4514.0,19914.0,1328.0,332.0,4,Apartment,Entire home/apt,8,2.0,2.0,6.0,0,0.0,,,354,100743,False,False,0.0
33599578,2 amb/ Las cañitas/Amenities/ Hipódromo de Palermo,Palermo,-34.56641,-58.43379,4978.0,,,0.0,1,Condominium,Entire home/apt,3,1.0,1.0,2.0,0,0.0,,,88,242547404,False,False,0.0
33604762,Apartamento grande con patio en Belgrano,Belgrano,-34.55073,-58.45049,1128.0,,,300.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,0,253230256,False,False,0.0
33604865,Luxury apartment. Close from all attractions.,Puerto Madero,-34.61303,-58.36199,8828.0,,3319.0,0.0,1,Apartment,Entire home/apt,4,4.0,3.0,3.0,6,0.59,90.0,10.0,363,253229685,False,False,0.0
33606885,Belgrano Baires a 5 cuadras de la Est. Belgrano R.,Belgrano,-34.56354,-58.46505,1792.0,0.0,669.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,7,0.56,100.0,10.0,0,101472029,False,False,0.0
33607087,#104 - Beautiful LOFT with excellent LOCATION!!!,Constitucion,-34.61971,-58.38139,1593.0,6638.0,0.0,332.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,0.32,100.0,10.0,365,73350585,False,False,0.0
33608833,La Torre de Babel - Habitacion 4,Villa Crespo,-34.59578,-58.44284,863.0,0.0,3319.0,797.0,1,House,Private room,2,2.0,1.0,1.0,1,0.08,100.0,10.0,365,140773210,False,False,0.0
33608945,Bright & Fully Equipped - Alto Palermo - 2 Bedroom,Palermo,-34.58544,-58.41063,3651.0,0.0,2655.0,0.0,1,Apartment,Entire home/apt,3,1.0,2.0,2.0,5,0.41,96.0,10.0,329,253262238,False,False,0.0
33609973,Habitación privada-Alto Palermo-2-,Palermo,-34.58831,-58.41071,1394.0,6638.0,0.0,0.0,1,Apartment,Private room,2,1.0,1.0,1.0,61,4.89,98.0,10.0,0,132785287,True,False,0.0
33610785,Aroma familiar,Monserrat,-34.61064,-58.38947,2522.0,,,0.0,1,Apartment,Entire home/apt,5,1.0,2.0,5.0,4,1.04,100.0,10.0,349,253003111,False,False,0.0
33611132,Modern and Spacious Studio in Historic District,Monserrat,-34.61657,-58.37872,1659.0,,996.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,6,0.5,100.0,10.0,0,6774653,True,False,0.0
33611214,DEPARTAMENTO DE 1 AMBIENTE EN QUARTIER BASAVILBASO,Retiro,-34.59272,-58.37589,1991.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,365,117752497,False,False,0.0
33611390,V- Cómoda y luminosa habitación en casa Porteña.,Villa Devoto,-34.60986,-58.50778,863.0,0.0,531.0,531.0,1,House,Private room,2,2.0,1.0,1.0,6,0.54,100.0,10.0,178,253282177,False,False,0.0
33611735,Palermo soho - amplio departamento,Palermo,-34.59487,-58.42229,2191.0,,350.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,3.0,3,0.24,100.0,10.0,89,108008329,False,False,0.0
33612149,Cozy Studio in Recoleta,Retiro,-34.59309,-58.3863,1128.0,0.0,350.0,0.0,1,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,0.08,,,0,36387071,False,False,0.0
33612690,Tu Estadía en Buenos Aires 3,San Nicolas,-34.60306,-58.3901,3651.0,,,531.0,3,Apartment,Entire home/apt,5,1.0,2.0,3.0,7,0.55,100.0,10.0,89,222270697,True,False,0.0
33613093,Habitación en depto a 150 mts de la Av. Santa Fé,Recoleta,-34.5908,-58.40841,1261.0,,,0.0,1,Apartment,Private room,2,1.0,1.0,1.0,3,0.24,87.0,10.0,358,210621713,False,False,0.0
33613335,Palermo Hollywood Residence.,Palermo,-34.57739,-58.43157,1726.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,2.0,3.0,31,2.45,96.0,10.0,364,253301850,True,True,0.0
33614628,Recoleta Buenos Aires - Casa Camarones BA,Recoleta,-34.59162,-58.40888,2522.0,,,0.0,1,Loft,Entire home/apt,3,2.0,1.0,1.0,1,0.08,,,89,48719573,False,False,0.0
33614991,Beautiful Apartment up to 6 People Great Location,Almagro,-34.60375,-58.426,4978.0,26552.0,2655.0,3319.0,6,Apartment,Entire home/apt,6,1.5,3.0,5.0,20,2.05,99.0,10.0,89,160419600,True,False,0.0
33615022,Love & Joy studio en Palermo Hollywood,Chacarita,-34.5886,-58.43963,2323.0,0.0,1328.0,664.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,9,0.74,100.0,10.0,365,253316562,True,False,0.0
33615162,Amplio departamento en inmejorable zona.,Recoleta,-34.59205,-58.40438,5510.0,0.0,1200.0,0.0,1,Apartment,Entire home/apt,3,2.5,2.0,2.0,4,0.31,95.0,10.0,346,151150772,False,False,0.0
33615427,"Apart close to obelisk, climatized pool, center.",Monserrat,-34.6157,-58.38376,1659.0,26552.0,996.0,0.0,2,Apartment,Entire home/apt,2,1.0,1.0,2.0,26,2.2,88.0,9.0,134,27316896,False,False,0.0
33616595,Apartment-house with garden near Palermo Hollywood,Chacarita,-34.58875,-58.44641,2522.0,,,664.0,1,Guesthouse,Entire home/apt,3,2.0,2.0,2.0,1,0.09,100.0,10.0,0,73411702,False,False,0.0
33617241,Departamento para 4 personas CENTRO BAIRES.,Balvanera,-34.61759,-58.40087,1925.0,,,0.0,1,Apartment,Entire home/apt,5,1.0,1.0,3.0,2,0.19,100.0,10.0,12,231513406,False,False,0.0
33618594,Brand new room on the rooftop,Villa Crespo,-34.59707,-58.43642,1859.0,,1328.0,996.0,1,House,Private room,2,1.0,1.0,1.0,0,0.0,,,365,31375534,False,False,0.0
33619533,Excelente depto a 5 cuatras de Palermo Hollywood!!,Colegiales,-34.57865,-58.45436,1659.0,99568.0,1659.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,5,0.42,88.0,9.0,272,253358806,False,False,0.0
33626850,Monoambiente en Palermo sobre Avenida Medrano,Palermo,-34.59072,-58.41795,1195.0,,,0.0,1,Apartment,Entire home/apt,1,1.0,0.0,0.0,0,0.0,,,284,48778246,False,True,0.0
33628235,Amplio 2 ambientes,Recoleta,-34.59486,-58.40809,1261.0,0.0,797.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,0.16,100.0,10.0,0,160492154,False,False,0.0
33631364,"HIGH PALERMO Spacious, bright and quiet.",Palermo,-34.58956,-58.41252,9957.0,0.0,1328.0,0.0,5,Apartment,Entire home/apt,6,2.0,3.0,4.0,0,0.0,,,61,16207563,False,False,0.0
33633474,"Inigualable ubicación en Palermo, Capital Federal",Palermo,-34.58114,-58.42243,1527.0,,,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,49,3.95,94.0,10.0,0,188877803,False,False,0.0
33634094,1 bedroom cozy and peaceful apartment in Palermo,Palermo,-34.59173,-58.41431,1328.0,19914.0,1328.0,0.0,2,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,0.2,80.0,8.0,89,119120,True,False,0.0
33635333,Centro histórico Buenos Aires 3 personas,San Nicolas,-34.60174,-58.37934,1195.0,20000.0,300.0,300.0,2,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,0.36,100.0,10.0,364,1482817,False,False,0.0
33635478,Bright and Spacious 2BR Apt. In Exclusive Tower,Palermo,-34.58085,-58.40559,8629.0,19914.0,2987.0,0.0,1,Apartment,Entire home/apt,4,2.0,2.0,3.0,17,1.37,95.0,10.0,179,20825402,True,False,0.0
33637023,Departamento Completo Habitación Individual,Boca,-34.63711,-58.3609,465.0,12001.0,600.0,0.0,1,Apartment,Entire home/apt,1,1.0,1.0,1.0,2,0.59,100.0,10.0,31,253445150,False,True,0.0
33637126,Comodo apartamento para 2 proximo al Congreso,Balvanera,-34.61752,-58.3972,1394.0,,600.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0.1,100.0,10.0,364,23041395,False,False,0.0
33637472,Espectacular 2 ambientes a estrenar en Palermo VI,Palermo,-34.5873,-58.41544,2124.0,0.0,0.0,332.0,2,Apartment,Entire home/apt,2,1.0,1.0,2.0,0,0.0,,,90,15900304,False,False,0.0
33637475,Espectacular 2 ambientes a estrenar en Palermo III,Palermo,-34.58822,-58.41373,1991.0,0.0,0.0,332.0,2,Apartment,Entire home/apt,2,1.0,1.0,2.0,18,1.42,92.0,10.0,75,15900304,False,False,0.0
33637696,Espectacular 2 ambientes en Palermo IV,Palermo,-34.5866,-58.41423,1991.0,0.0,0.0,332.0,2,Apartment,Entire home/apt,2,1.0,1.0,2.0,0,0.0,,,365,15900304,False,False,0.0
33637717,Espectacular 2 ambientes a estrenar en Palermo IV,Palermo,-34.58843,-58.41538,2124.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,5,0.4,92.0,10.0,90,15900304,False,False,0.0
33637754,Espectacular departamento en Plaza Francia/La Isla,Recoleta,-34.58697,-58.39578,13276.0,66380.0,10621.0,0.0,1,Apartment,Entire home/apt,4,2.0,2.0,4.0,0,0.0,,,102,12371353,False,True,0.0
33639544,Cuarto en Parque Patricios,San Nicolas,-34.60457,-58.3814,1394.0,0.0,664.0,0.0,1,House,Private room,1,1.5,1.0,1.0,1,0.08,100.0,10.0,89,10970243,False,True,0.0
33640832,Casa solo para exigentes,Velez Sarsfield,-34.63023,-58.50136,4182.0,19914.0,1328.0,0.0,1,House,Entire home/apt,6,1.5,2.0,3.0,2,0.37,100.0,10.0,365,12079212,False,False,0.0
33642991,Monoambiente Luminoso San Juan y Boedo.,Boedo,-34.62465,-58.41422,531.0,210900.0,211.0,350.0,1,Condominium,Entire home/apt,1,1.0,1.0,1.0,1,0.08,100.0,10.0,0,253545056,False,False,0.0
33643464,Unique room (403) historical city center building,Monserrat,-34.60934,-58.38645,1792.0,6638.0,0.0,0.0,1,Apartment,Private room,1,3.0,1.0,1.0,5,0.4,100.0,10.0,89,253110832,False,False,0.0
33644714,Single room (401) historic building Av de Mayo,Monserrat,-34.60944,-58.3865,1394.0,16595.0,0.0,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,1,0.08,100.0,10.0,0,253110832,False,False,0.0
33644779,Quartier Dorrego Palermo Hollywood,Palermo,-34.57653,-58.43904,5244.0,66380.0,3983.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,8,0.63,100.0,10.0,360,15745231,True,False,0.0
33650888,Casa Alfonsina - en Palermo Hollywood,Palermo,-34.57916,-58.43765,1659.0,0.0,1460.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,49,4.47,100.0,10.0,90,240349928,True,False,0.0
33657703,Habitación Single - baño compartido,San Nicolas,-34.60478,-58.37703,1062.0,,,0.0,1,Hostel,Private room,1,4.0,1.0,1.0,2,0.16,100.0,10.0,363,221873004,False,False,0.0
33657712,"Impecable & único! Calidez, elegancia y ubicación",Villa Urquiza,-34.57524,-58.48216,1792.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,36,3.47,100.0,10.0,267,47415496,True,True,0.0
33658825,Monoambiente luminoso con balcon en balvanera,Balvanera,-34.60893,-58.41295,929.0,,400.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,49,4.14,98.0,9.0,41,94865461,False,False,0.0
33659294,Lo de Homero en Caminito,Boca,-34.63745,-58.36273,1195.0,6638.0,0.0,0.0,1,Apartment,Private room,3,2.0,1.0,2.0,1,0.08,100.0,10.0,90,249920799,True,False,0.0
33659545,Adorable apartamento en Palermo Soho,Palermo,-34.58032,-58.42717,1659.0,,664.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,11,0.89,100.0,10.0,0,158399002,True,False,0.0
33659681,"PALERMO SOHO,  habitación 2 camas ind ""only woman""",Palermo,-34.58504,-58.4206,1726.0,0.0,597.0,664.0,1,Apartment,Private room,2,1.0,1.0,2.0,1,0.12,100.0,10.0,74,253678780,False,False,0.0
33660219,Las Cañitas duplex apartment with pool + sauna,Palermo,-34.56988,-58.43112,2522.0,0.0,1659.0,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,22,1.74,98.0,10.0,179,4143666,True,False,0.0
33660335,Luminoso Monoambiente a nuevo en SOHO!,Palermo,-34.59439,-58.42923,1792.0,6640.0,335.0,350.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,24,3.79,100.0,10.0,254,229884323,True,False,0.0
33660583,Habitación privada en el corazón de Buenos aires.,Villa Crespo,-34.60118,-58.45481,1128.0,,,0.0,1,Apartment,Private room,2,1.0,1.0,1.0,0,0.0,,,90,1354905,False,False,0.0
33661910,Cute and confortable apart downtown Buenos Aires,Monserrat,-34.60984,-58.38812,2655.0,0.0,1991.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,9,0.7,98.0,10.0,364,232488127,True,False,0.0
33663209,"Great Location, Furnished Appartment in Recoleta",Recoleta,-34.59283,-58.40951,1925.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,27,2.5,99.0,10.0,89,253713794,True,False,0.0
33663400,Cabrera Apartment,Palermo,-34.59676,-58.41993,3319.0,0.0,863.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,7,0.56,100.0,10.0,0,140786475,False,True,0.0
33663469,Departamento en San Telmo luminoso,Monserrat,-34.61521,-58.37905,3186.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,0.11,100.0,10.0,0,253714452,False,False,0.0
33663516,APARTAMENTO ENTERO IN THE HEART OF BUENOS AIRES,Retiro,-34.59866,-58.3782,1328.0,0.0,664.0,664.0,2,Apartment,Entire home/apt,2,1.0,0.0,2.0,6,0.51,90.0,10.0,268,49337392,False,True,0.0
33663559,Mi lugar en Baires!! Mi Guarida,Balvanera,-34.61708,-58.40448,996.0,,,0.0,1,Apartment,Private room,2,1.0,1.0,1.0,0,0.0,,,88,185583820,False,False,0.0
33666459,"Universidad UCES.enfrente, UBA muy cerca",Retiro,-34.59879,-58.3867,1792.0,20000.0,3000.0,0.0,2,Apartment,Entire home/apt,2,1.5,0.0,2.0,0,0.0,,,365,102394324,False,False,0.0
33667043,"PALERMO HOLLYWOOD APART, amenities",Palermo,-34.58062,-58.44204,4912.0,13276.0,1659.0,664.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,8,0.65,98.0,10.0,178,25429070,True,True,0.0
33668315,Habitación privada en Caballito(Primera Junta),Caballito,-34.62064,-58.44539,531.0,10000.0,500.0,0.0,1,Apartment,Private room,1,1.0,1.0,0.0,1,0.09,100.0,10.0,0,3599903,False,False,0.0
33675156,"San Telmo, amazing location & swimming pool",San Telmo,-34.62127,-58.37581,1925.0,22417.0,575.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,35,2.85,99.0,10.0,89,30553571,True,True,0.0
33675949,Villa Crespo home.,Villa Crespo,-34.60071,-58.43763,996.0,,,0.0,1,Apartment,Entire home/apt,2,1.5,0.0,1.0,4,0.64,80.0,10.0,0,185227333,False,False,0.0
33677789,Departamento cool en Abasto con Patio soleado,Balvanera,-34.60338,-58.40652,996.0,5000.0,500.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,7,0.56,83.0,10.0,88,224730979,False,False,0.0
33679023,"New, modern and sunny in luxury ZenCity w/parking",Puerto Madero,-34.61792,-58.36025,7965.0,,3319.0,0.0,1,Apartment,Entire home/apt,4,1.5,0.0,2.0,25,2.25,100.0,10.0,348,10167949,True,True,0.0
33681365,Acogedor espacio en el bello barrio de Saavedra,Coghlan,-34.55893,-58.47692,996.0,,400.0,0.0,1,House,Private room,2,1.0,1.0,1.0,0,0.0,,,89,10035032,False,False,0.0
33681839,Dpto muy luminoso y con ubicac perfecta en Palermo,Almagro,-34.59878,-58.42633,2655.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0.08,100.0,10.0,0,55975567,False,False,0.0
33684280,Wünderschöne Wohnung mit Panoramablick,Nuñez,-34.54788,-58.45818,4978.0,13276.0,332.0,1328.0,3,Apartment,Entire home/apt,3,1.0,1.0,3.0,0,0.0,,,178,253893114,False,False,0.0
33684361,Excelente apartamento en microcentro,San Nicolas,-34.60018,-58.37122,2987.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,179,253893126,False,False,0.0
33684569,Departamento cálido y luminoso en Palermo,Palermo,-34.58209,-58.41979,1659.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,21,2.14,93.0,10.0,364,253483959,False,False,0.0
33685681,Studio with large balcony,Saavedra,-34.54648,-58.48195,996.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,16,1.28,100.0,9.0,71,175883962,True,False,0.0
33685834,PALERMO. Comfortable & Equipped in safe area,Palermo,-34.58765,-58.41476,1991.0,19914.0,1659.0,0.0,3,Apartment,Entire home/apt,3,1.0,1.0,1.0,9,0.84,93.0,10.0,177,244401215,True,True,0.0
33685877,Excelente departamento en Recoleta,Recoleta,-34.58963,-58.39891,3319.0,,,0.0,1,Apartment,Entire home/apt,3,2.0,0.0,3.0,1,0.08,100.0,10.0,363,103667501,False,True,0.0
33687906,Bright Studio in the heart of Recoleta,Recoleta,-34.59297,-58.38804,2987.0,,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,14,1.43,100.0,10.0,263,222631092,True,False,0.0
33688236,Un rinconcito donde regresar.,Villa Crespo,-34.60495,-58.4396,597.0,,,0.0,1,Tiny house,Private room,1,1.0,1.0,1.0,0,0.0,,,365,240542992,False,False,0.0
33688445,Habitación con baño privado,Constitucion,-34.62275,-58.38636,996.0,,,0.0,1,Guesthouse,Private room,2,1.0,1.0,1.0,1,0.09,100.0,10.0,299,253937079,False,False,0.0
33689096,"HABITACIÓN Y BAÑO PRIVADO, LUMINOSO, TRANQUILO",Saavedra,-34.5496,-58.4719,996.0,,797.0,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,7,0.98,97.0,10.0,144,156584734,True,False,0.0
33689443,Departamento para 4 personas CENTRO BAIRES,Balvanera,-34.61733,-58.39951,2058.0,,,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,0,0.0,,,85,231513406,False,False,0.0
33692362,"Dpto en el corazón de Palermo, todo cerca y seguro",Palermo,-34.59176,-58.41506,1328.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,0,0.0,,,0,251750660,False,False,0.0
33692764,Confortable monoambiente en Villa Devoto,Villa Devoto,-34.59356,-58.5053,1792.0,0.0,350.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,30,4.11,97.0,10.0,364,115938091,True,False,0.0
33700790,Hermoso y amplio depto. 2amb - Excelente Ubicación,Recoleta,-34.59663,-58.40395,2655.0,13276.0,0.0,664.0,2,Apartment,Entire home/apt,4,1.5,1.0,3.0,25,2.17,98.0,10.0,365,31080255,True,True,0.0
33703934,Habitación matrimonial en excelente ubicacion!,Belgrano,-34.56641,-58.45376,597.0,,,0.0,1,Apartment,Private room,2,1.0,1.0,1.0,0,0.0,,,179,28828818,False,True,0.0
33704768,Quiet and cozy Downtown BA,Retiro,-34.59732,-58.3726,1328.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,4,0.37,100.0,10.0,90,217917776,True,True,0.0
33704955,"Cómodo ambiente con parrilla, piscina y cochera",Chacarita,-34.58848,-58.45409,1792.0,60036.0,500.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,33,2.65,98.0,10.0,179,254063277,True,False,0.0
33705126,Depto a estrenar en Nuñez al contrafrente hermoso,Nuñez,-34.55002,-58.45408,1925.0,5000.0,600.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,11,1.09,95.0,10.0,365,44168030,False,False,0.0
33706842,Nice and cozy Studio in Palermo Botánico,Palermo,-34.58123,-58.42458,2655.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,0.09,100.0,10.0,36,67086449,True,True,0.0
33707119,"Amazing  New Loft - Historical Building, San Telmo",San Telmo,-34.6263,-58.37154,3053.0,0.0,1195.0,0.0,1,Loft,Entire home/apt,3,1.0,1.0,2.0,69,5.45,99.0,10.0,146,29110414,True,False,0.0
33707414,HABITACIÓN CON CAMA DOBLE EN PH EN PALERMO SOHO.,Palermo,-34.58422,-58.421,597.0,,,0.0,1,Apartment,Private room,1,1.0,0.0,1.0,2,0.16,40.0,10.0,179,253513154,False,False,0.0
33707787,Beautiful apartment in the heart of Colegiales,Colegiales,-34.56948,-58.45678,1792.0,,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,7,0.72,97.0,10.0,0,185913275,True,False,0.0
33711805,Lovely Studio Near San Telmo,San Cristobal,-34.62022,-58.39583,1195.0,0.0,664.0,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,28,2.24,98.0,10.0,54,11046390,True,False,0.0
33712118,En Suite Bedroom,Palermo,-34.57399,-58.4349,1261.0,,,0.0,1,House,Private room,1,1.0,1.0,0.0,0,0.0,,,88,254112477,False,False,0.0
33712162,Studio en el corazon de Palermo!,Palermo,-34.58729,-58.42295,2191.0,19914.0,996.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,39,3.09,95.0,10.0,26,254109113,False,False,0.0
33712691,Amplio departamento de 2 dormitorios en Recoleta,Recoleta,-34.5886,-58.40331,1991.0,0.0,0.0,531.0,4,Apartment,Entire home/apt,4,1.0,2.0,3.0,28,2.22,98.0,10.0,365,117691998,True,False,0.0
33713041,Fitz Roy Studio I - Heart Of Palermo Hollywood!!!,Palermo,-34.58223,-58.434,1659.0,19914.0,0.0,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,1.0,8,3.2,100.0,10.0,36,43100198,True,True,0.0
33714704,Hermoso departamento en Caballito !,Caballito,-34.62475,-58.4469,1593.0,132760.0,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,5,0.41,100.0,10.0,0,107114974,False,False,0.0
33715504,Departamento 2 amb muy luminoso en Alto Palermo!,Recoleta,-34.59112,-58.41149,1394.0,0.0,1195.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,8,0.64,98.0,10.0,97,167237687,True,False,0.0
33716719,Hermoso dpto pulywind,Constitucion,-34.62092,-58.37824,1128.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,364,95194477,False,False,0.0
33717561,Único vista al mar todo confort,Almagro,-34.61185,-58.42327,2522.0,,,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,0,0.0,,,89,70685032,False,False,0.0
33718155,Amplio departamento con excelente vista en Palermo,Palermo,-34.57332,-58.43026,5310.0,,,0.0,1,Apartment,Entire home/apt,6,2.0,3.0,4.0,1,1.0,100.0,10.0,173,40442937,False,False,0.0
33718487,We are working to offer a better service.,Flores,-34.62938,-58.46039,1460.0,0.0,398.0,664.0,1,Apartment,Private room,3,1.0,2.0,3.0,0,0.0,,,147,254093153,False,False,0.0
33718700,Departamento completo en Belgrano - lleno de luz,Belgrano,-34.55844,-58.45413,1859.0,0.0,1659.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,7,0.61,100.0,10.0,282,99489402,False,True,0.0
33719701,Beautiful apartment in Colegiales/Palermo,Colegiales,-34.57681,-58.44435,2124.0,33190.0,1328.0,0.0,2,Apartment,Entire home/apt,2,1.0,1.0,1.0,8,0.82,98.0,10.0,77,223885934,True,False,0.0
33719801,X- Luminosa y acogedora habitación en casa Porteña,Villa Devoto,-34.60952,-58.50916,664.0,0.0,597.0,332.0,1,House,Private room,2,2.0,1.0,1.0,12,1.0,100.0,10.0,172,253282177,False,False,0.0
33720155,K- Hermosa habitación en casa Porteña,Villa Devoto,-34.60976,-58.50901,664.0,0.0,465.0,531.0,1,House,Private room,2,2.0,1.0,2.0,5,0.5,96.0,9.0,180,253282177,False,False,0.0
33720761,La Casona de Mirtha,Chacarita,-34.5868,-58.44333,797.0,,,664.0,1,House,Shared room,3,1.0,1.0,3.0,0,0.0,,,365,254196732,False,False,0.0
33721241,"Barrio Norte (Subway, Segurity, WiFi 50 megas, AA)",Recoleta,-34.5952,-58.40353,3319.0,13276.0,996.0,664.0,4,Apartment,Entire home/apt,4,1.5,2.0,4.0,24,2.02,95.0,10.0,88,112862707,True,False,0.0
33721662,Stylish SRO room historic Building Av de Mayo,Monserrat,-34.60934,-58.38645,1394.0,16595.0,0.0,0.0,1,Apartment,Private room,1,3.0,1.0,1.0,0,0.0,,,0,253110832,False,False,0.0
